-1.7134719,-2.5500656,-1.718033,-2.5397645,,,,-1.5834719,-2.4200656,-1.588033,-2.4097645
-1.7185797,-2.544911,-1.7234229,-2.5343863,,,,-1.5885797,-2.414911,-1.5934229,-2.4043863
-1.7243362,-2.5391375,-1.7288796,-2.5287584,,,,-1.5943362,-2.4091375,-1.5988796,-2.3987584
-1.730741,-2.5327872,-1.7349592,-2.522613,,,,-1.600741,-2.4027872,-1.6049592,-2.392613
-1.7377679,-2.5257615,-1.7420795,-2.5155944,,,,-1.6077679,-2.3957615,-1.6120795,-2.3855944
-1.7453879,-2.5180873,-1.7500514,-2.5077049,,,,-1.6153879,-2.3880873,-1.6200514,-2.3777049
-1.7535952,-2.509851,-1.7583429,-2.4993676,,,,-1.6235952,-2.379851,-1.6283429,-2.3693676
-1.7623718,-2.5010694,-1.7668252,-2.490729,,,,-1.6323718,-2.3710694,-1.6368252,-2.360729
-1.7717143,-2.4917826,-1.7759246,-2.481625,,,,-1.6417143,-2.3617826,-1.6459246,-2.351625
-1.7815862,-2.48192,-1.7858943,-2.4717635,,,,-1.6515862,-2.35192,-1.6558943,-2.3417635
-1.7919527,-2.4714981,-1.7966281,-2.4610893,,,,-1.6619527,-2.3414981,-1.6666281,-2.3310893
-1.8028046,-2.4606267,-1.8075072,-2.4501437,,,,-1.6728046,-2.3306267,-1.6775072,-2.3201437
-1.814117,-2.4493202,-1.8185332,-2.438987,,,,-1.684117,-2.3193202,-1.6885332,-2.308987
-1.8258799,-2.4376086,-1.8301166,-2.4274367,,,,-1.6958799,-2.3076086,-1.7001166,-2.2974367
-1.8380499,-2.4254447,-1.8424023,-2.4152588,,,,-1.7080499,-2.2954447,-1.7124023,-2.2852588
-1.8505908,-2.4128584,-1.8552879,-2.4023973,,,,-1.7205908,-2.2828584,-1.7252879,-2.2723973
-1.8634875,-2.3999518,-1.8681523,-2.3894573,,,,-1.7334875,-2.2699518,-1.7381523,-2.2594573
-1.8767109,-2.3867484,-1.8810747,-2.3764325,,,,-1.7467109,-2.2567484,-1.7510747,-2.2464325
-1.8902457,-2.373275,-1.894443,-2.3631336,,,,-1.7602457,-2.243275,-1.764443,-2.2331336
-1.9040405,-2.359473,-1.908409,-2.349264,,,,-1.7740405,-2.229473,-1.778409,-2.219264
-1.9180601,-2.3454083,-1.92276,-2.3348912,,,,-1.7880601,-2.2154083,-1.79276,-2.2048912
-1.9322887,-2.3311771,-1.9368789,-2.3207024,,,,-1.8022887,-2.2011771,-1.8068789,-2.1907024
-1.9466928,-2.3168095,-1.9509728,-2.3065532,,,,-1.8166928,-2.1868095,-1.8209728,-2.1765532
-1.9612503,-2.3023042,-1.9654359,-2.2921869,,,,-1.8312503,-2.1723042,-1.8354359,-2.1621869
-1.9759074,-2.2876314,-1.9803051,-2.2773844,,,,-1.8459074,-2.1576314,-1.8503051,-2.1473844
-1.9906339,-2.272873,-1.9953038,-2.262334,,,,-1.8606339,-2.142873,-1.8653038,-2.132334
-2.0054047,-2.2581002,-2.0099115,-2.2476484,,,,-1.8754047,-2.1281002,-1.8799115,-2.1176484
-2.0201947,-2.2433637,-2.024417,-2.2331485,,,,-1.8901947,-2.1133637,-1.894417,-2.1031485
-2.0349689,-2.2286276,-2.0391631,-2.2185038,,,,-1.9049689,-2.0986276,-1.9091631,-2.0885038
-2.0496774,-2.2138957,-2.0541043,-2.203587,,,,-1.9196774,-2.0838957,-1.9241043,-2.073587
-2.0642943,-2.1992546,-2.0689309,-2.18869,,,,-1.9342943,-2.0692546,-1.9389309,-2.05869
-2.0787907,-2.1847569,-2.0832427,-2.1742998,,,,-1.9487907,-2.0547569,-1.9532427,-2.0442998
-2.0931482,-2.1704727,-2.0972832,-2.1603292,,,,-1.9631482,-2.0404727,-1.9672832,-2.0303292
-2.1073227,-2.1563238,-2.1115009,-2.146222,,,,-1.9773227,-2.0263238,-1.9815009,-2.016222
-2.1212674,-2.1423308,-2.1257654,-2.131915,,,,-1.9912674,-2.0123308,-1.9957654,-2.001915
-2.1349667,-2.1286175,-2.1395603,-2.1180347,,,,-2.0049667,-1.9986175,-2.0095603,-1.9880347
-2.148388,-2.115205,-2.1526958,-2.1048678,,,,-2.018388,-1.985205,-2.0226958,-1.9748678
-2.1615185,-2.1021367,-2.165654,-2.0920317,,,,-2.0315185,-1.9721367,-2.035654,-1.9620317
-2.174309,-2.0893608,-2.1785153,-2.0792662,,,,-2.044309,-1.9593608,-2.0485153,-1.9492662
-2.1867226,-2.0769068,-2.1912216,-2.0664785,,,,-2.0567226,-1.9469068,-2.0612216,-1.9364785
-2.1987459,-2.0648723,-2.2032675,-2.0543482,,,,-2.0687459,-1.9348723,-2.0732675,-1.9243482
-2.2103502,-2.0532775,-2.214634,-2.0429641,,,,-2.0803502,-1.9232775,-2.084634,-1.9129641
-2.2215246,-2.0421578,-2.2256502,-2.0320765,,,,-2.0915246,-1.9121578,-2.0956502,-1.9020765
-2.2322248,-2.0314642,-2.2364324,-2.0213746,,,,-2.1022248,-1.9014642,-2.1064324,-1.8913746
-2.2424203,-2.0212283,-2.2469071,-2.0107867,,,,-2.1124203,-1.8912283,-2.1169071,-1.8807867
-2.2521025,-2.0115342,-2.256584,-2.001034,,,,-2.1221025,-1.8815342,-2.126584,-1.871034
-2.2612475,-2.0023994,-2.2654926,-1.9921292,,,,-2.1312475,-1.8723994,-2.1354926,-1.8621292
-2.2698504,-1.9938513,-2.2739414,-1.9838259,,,,-2.1398504,-1.8638513,-2.1439414,-1.8538259
-2.2778686,-1.985826,-2.2820774,-1.9757346,,,,-2.1478686,-1.855826,-2.1520774,-1.8457346
-2.285281,-1.9783675,-2.2897688,-1.9678863,,,,-2.155281,-1.8483675,-2.1597688,-1.8378863
-2.2920877,-1.971548,-2.2965099,-1.9610999,,,,-2.1620877,-1.841548,-2.1665099,-1.8310999
-2.2982706,-1.9653841,-2.3024427,-1.9552074,,,,-2.1682706,-1.8353841,-2.1724427,-1.8252074
-2.3038253,-1.9598693,-2.3079058,-1.9498763,,,,-2.1738253,-1.8298693,-2.1779058,-1.8198763
-2.308718,-1.954956,-2.3129503,-1.9448404,,,,-2.178718,-1.824956,-2.1829503,-1.8148404
-2.3129405,-1.9506939,-2.317412,-1.9402175,,,,-2.1829405,-1.8206939,-2.187412,-1.8102175
-2.316493,-1.9471234,-2.320859,-1.9367249,,,,-2.186493,-1.8171234,-2.190859,-1.8067249
-2.3193728,-1.9442731,-2.323506,-1.9341537,,,,-2.1893728,-1.8142731,-2.193506,-1.8041537
-2.3215727,-1.9420993,-2.3256654,-1.9321008,,,,-2.1915727,-1.8120993,-2.1956654,-1.8021008
-2.3230707,-1.9405744,-2.3273379,-1.9303895,,,,-2.1930707,-1.8105744,-2.1973379,-1.8003895
-2.3238703,-1.9397417,-2.3283242,-1.9292698,,,,-2.1938703,-1.8097417,-2.1983242,-1.7992698
-2.3239738,-1.9396232,-2.3282782,-1.9292883,,,,-2.1939738,-1.8096232,-2.1982782,-1.7992883
-2.3233916,-1.9402412,-2.3274866,-1.9301876,,,,-2.1933916,-1.8102412,-2.1974866,-1.8001876
-2.3221148,-1.9415275,-2.3262328,-1.9315112,,,,-2.1921148,-1.8115275,-2.1962328,-1.8015112
-2.3201333,-1.9434636,-2.3244814,-1.9331539,,,,-2.1901333,-1.8134636,-2.1944814,-1.8031539
-2.3174664,-1.9461101,-2.3218762,-1.9356812,,,,-2.1874664,-1.8161101,-2.1918762,-1.8056812
-2.3141164,-1.9494565,-2.3183385,-1.9392068,,,,-2.1841164,-1.8194565,-2.1883385,-1.8092068
-2.3101057,-1.9535095,-2.3141717,-1.9435054,,,,-2.1801057,-1.8235095,-2.1841717,-1.8135054
-2.3054253,-1.9581927,-2.3095568,-1.9481894,,,,-2.1754253,-1.8281927,-2.1795568,-1.8181894
-2.3000783,-1.9634945,-2.3044804,-1.9531364,,,,-2.1700783,-1.8334945,-2.1744804,-1.8231364
-2.2940904,-1.9694648,-2.2985143,-1.9590195,,,,-2.1640904,-1.8394648,-2.1685143,-1.8290195
-2.287472,-1.9760851,-2.2916797,-1.9658601,,,,-2.157472,-1.8460851,-2.1616797,-1.8358601
-2.2802528,-1.9833564,-2.2843021,-1.9733831,,,,-2.1502528,-1.8533564,-2.1543021,-1.8433831
-2.2724286,-1.991178,-2.2765795,-1.9811637,,,,-2.1424286,-1.861178,-2.1465795,-1.8511637
-2.26401,-1.9995493,-2.2684597,-1.9891418,,,,-2.13401,-1.8695493,-2.1384597,-1.8591418
-2.2550327,-2.0085144,-2.259462,-1.9980781,,,,-2.1250327,-1.8785144,-2.129462,-1.8680781
-2.2455126,-2.0180488,-2.2496814,-2.007877,,,,-2.1155126,-1.8880488,-2.1196814,-1.877877
-2.2354845,-2.0281293,-2.2395264,-2.0181711,,,,-2.1054845,-1.8981293,-2.1095264,-1.8881711
-2.2249476,-2.038654,-2.2291452,-2.0285888,,,,-2.0949476,-1.908654,-2.0991452,-1.8985888
-2.213925,-2.0496343,-2.218406,-2.0391979,,,,-2.083925,-1.9196343,-2.088406,-1.9091979
-2.2024533,-2.0610937,-2.2068442,-2.0507109,,,,-2.0724533,-1.9310937,-2.0768442,-1.9207109
-2.1905607,-2.073022,-2.1947013,-2.0628978,,,,-2.0605607,-1.943022,-2.0647013,-1.9328978
-2.178277,-2.0853483,-2.182354,-2.0753573,,,,-2.048277,-1.9553483,-2.052354,-1.9453573
-2.1656116,-2.0979992,-2.1698626,-2.0878825,,,,-2.0356116,-1.9679992,-2.0398626,-1.9578825
-2.1525945,-2.1109839,-2.1571022,-2.1005493,,,,-2.0225945,-1.9809839,-2.0271022,-1.9705493
-2.139263,-2.1243093,-2.143643,-2.1139584,,,,-2.009263,-1.9943093,-2.013643,-1.9839584
-2.1256537,-2.1379687,-2.1297811,-2.1278634,,,,-1.9956537,-2.0079687,-1.9997811,-1.9978634
-2.1117935,-2.1518623,-2.1159043,-2.1418375,,,,-1.9817935,-2.0218623,-1.9859043,-2.0118375
-2.0976986,-2.1659366,-2.1020227,-2.1557351,,,,-1.9676986,-2.0359366,-1.9720227,-2.0257351
-2.0834063,-2.1802057,-2.0879351,-2.1697656,,,,-1.9534063,-2.0502057,-1.9579351,-2.0397656
-2.0689501,-2.1946558,-2.0733452,-2.1842893,,,,-1.9389501,-2.0646558,-1.9433452,-2.0542893
-2.054376,-2.2092964,-2.0584618,-2.199223,,,,-1.924376,-2.0792964,-1.9284618,-2.069223
-2.0397072,-2.223998,-2.0438149,-2.2139717,,,,-1.9097072,-2.093998,-1.9138149,-2.0839717
-2.0249617,-2.2387053,-2.0293887,-2.2284123,,,,-1.8949617,-2.1087053,-1.8993887,-2.0984123
-2.0101795,-2.2534624,-2.0147892,-2.2429372,,,,-1.8801795,-2.1234624,-1.8847892,-2.1129372
-1.995399,-2.2682465,-1.9997414,-2.2579285,,,,-1.865399,-2.1382465,-1.8697414,-2.1279285
-1.9806677,-2.2830564,-1.9847442,-2.2730082,,,,-1.8506677,-2.1530564,-1.8547442,-2.1430082
-1.9659997,-2.2977365,-1.9701877,-2.287674,,,,-1.8359997,-2.1677365,-1.8401877,-2.157674
-1.9514164,-2.312271,-1.955964,-2.3018967,,,,-1.8214164,-2.182271,-1.825964,-2.1718967
-1.9369657,-2.326714,-1.9415258,-2.3162829,,,,-1.8069657,-2.196714,-1.8115258,-2.1862829
-1.9226776,-2.3410205,-1.9269631,-2.3307756,,,,-1.7926776,-2.2110205,-1.7969631,-2.2007756
-1.908599,-2.3551651,-1.9127022,-2.3451103,,,,-1.778599,-2.2251651,-1.7827022,-2.2151103
-1.8947415,-2.3690237,-1.8990011,-2.3589217,,,,-1.7647415,-2.2390237,-1.7690011,-2.2289217
-1.8811271,-2.382586,-1.8857664,-2.3721627,,,,-1.7511271,-2.252586,-1.7557664,-2.2421627
-1.8678024,-2.3959028,-1.872385,-2.385482,,,,-1.7378024,-2.2659028,-1.742385,-2.255482
-1.8547947,-2.4089347,-1.859055,-2.3987225,,,,-1.7247947,-2.2789347,-1.729055,-2.2687225
-1.8421464,-2.4216367,-1.846281,-2.411567,,,,-1.7121464,-2.2916367,-1.716281,-2.281567
-1.8298631,-2.4339036,-1.8342134,-2.4237374,,,,-1.6998631,-2.3039036,-1.7042134,-2.2937374
-1.8179704,-2.4457492,-1.8226545,-2.435309,,,,-1.6879704,-2.3157492,-1.6926545,-2.305309
-1.8065054,-2.4572011,-1.8110452,-2.4468235,,,,-1.6765054,-2.3272011,-1.6810452,-2.3168235
-1.7955002,-2.468247,-1.7997328,-2.4580654,,,,-1.6655002,-2.338247,-1.6697328,-2.3280654
-1.7849789,-2.4788016,-1.7891555,-2.4687048,,,,-1.6549789,-2.3488016,-1.6591555,-2.3387048
-1.7749506,-2.4888011,-1.7793953,-2.478577,,,,-1.6449506,-2.3588011,-1.6493953,-2.348577
-1.765435,-2.498272,-1.7701893,-2.4877964,,,,-1.635435,-2.368272,-1.6401893,-2.3577964
-1.7564626,-2.5072247,-1.7610325,-2.4968222,,,,-1.6264626,-2.3772247,-1.6310325,-2.3668222
-1.7480649,-2.5156752,-1.752246,-2.5055167,,,,-1.6180649,-2.3856752,-1.622246,-2.3755167
-1.7402549,-2.5235094,-1.744458,-2.5133938,,,,-1.6102549,-2.3935094,-1.614458,-2.3833938
-1.7330325,-2.5306815,-1.7375917,-2.5203756,,,,-1.6030325,-2.4006815,-1.6075917,-2.3903756
-1.7264187,-2.5372523,-1.7312094,-2.526751,,,,-1.5964187,-2.4072523,-1.6012094,-2.396751
-1.7204368,-2.5432197,-1.7249234,-2.5328804,,,,-1.5904368,-2.4132197,-1.5949234,-2.4028804
-1.7151121,-2.5486,-1.7192948,-2.5384635,,,,-1.5851121,-2.4186,-1.5892948,-2.4084635
-1.7104423,-2.5532707,-1.7147223,-2.5431374,,,,-1.5804423,-2.4232707,-1.5847223,-2.4131374
-1.7064251,-2.557225,-1.7110963,-2.5468615,,,,-1.5764251,-2.427225,-1.5810963,-2.4168615
-1.7030817,-2.560539,-1.707794,-2.5501114,,,,-1.5730817,-2.430539,-1.577794,-2.4201114
-1.7004198,-2.5631954,-1.7048374,-2.5529076,,,,-1.5704198,-2.4331954,-1.5748374,-2.4229076
-1.69846,-2.5651938,-1.7026981,-2.5550414,,,,-1.56846,-2.4351938,-1.5726981,-2.4250414
-1.6971898,-2.5664564,-1.7015677,-2.556279,,,,-1.5671898,-2.4364564,-1.5715677,-2.426279
-1.6966026,-2.5669857,-1.7013614,-2.5565666,,,,-1.5666026,-2.4369857,-1.5713614,-2.4265666
-1.6967127,-2.566853,-1.7014161,-2.5564302,,,,-1.5667127,-2.436853,-1.5714161,-2.4264302
-1.69752,-2.5660523,-1.7018834,-2.5557987,,,,-1.56752,-2.4360523,-1.5718834,-2.4257987
-1.6990355,-2.5645746,-1.7032604,-2.5544423,,,,-1.5690355,-2.4345746,-1.5732604,-2.4244423
-1.7012341,-2.5623483,-1.705689,-2.5521225,,,,-1.5712341,-2.4323483,-1.575689,-2.4221225
-1.7041103,-2.5594188,-1.7088888,-2.548968,,,,-1.5741103,-2.4294188,-1.5788888,-2.418968
-1.7076669,-2.5558406,-1.7122743,-2.5454544,,,,-1.5776669,-2.4258406,-1.5822743,-2.4154544
-1.7119031,-2.5516359,-1.7161928,-2.5414234,,,,-1.5819031,-2.4216359,-1.5861928,-2.4114234
-1.7168086,-2.5467523,-1.7210537,-2.53661,,,,-1.5868086,-2.4167523,-1.5910537,-2.40661
-1.722358,-2.5411657,-1.7269007,-2.5308765,,,,-1.592358,-2.4111657,-1.5969007,-2.4008765
-1.7285386,-2.5349382,-1.7333771,-2.5244147,,,,-1.5985386,-2.4049382,-1.6033771,-2.3944147
-1.7353455,-2.5281135,-1.7399163,-2.5177127,,,,-1.6053455,-2.3981135,-1.6099163,-2.3877127
-1.7427757,-2.520739,-1.7469893,-2.5105585,,,,-1.6127757,-2.390739,-1.6169893,-2.3805585
-1.7508034,-2.5127238,-1.7550741,-2.5025717,,,,-1.6208034,-2.3827238,-1.6250741,-2.3725717
-1.7593943,-2.504074,-1.7640367,-2.493698,,,,-1.6293943,-2.374074,-1.6340367,-2.363698
-1.7685407,-2.4948975,-1.7733047,-2.4843909,,,,-1.6385407,-2.3648975,-1.6433047,-2.3543909
-1.7782235,-2.4852127,-1.7826543,-2.4748813,,,,-1.6482235,-2.3552127,-1.6526543,-2.3448813
-1.7884377,-2.4750513,-1.7926667,-2.4648846,,,,-1.6584377,-2.3450513,-1.6626667,-2.3348846
-1.7991427,-2.4643544,-1.8034692,-2.4541866,,,,-1.6691427,-2.3343544,-1.6734692,-2.3241866
-1.8103049,-2.453143,-1.8149838,-2.4427213,,,,-1.6803049,-2.323143,-1.6849838,-2.3127213
-1.8219112,-2.4415191,-1.8266052,-2.4310297,,,,-1.6919112,-2.3115191,-1.6966052,-2.3010297
-1.8339357,-2.4295036,-1.8383422,-2.4191698,,,,-1.7039357,-2.2995036,-1.7083422,-2.2891698
-1.8463669,-2.4171258,-1.850599,-2.406956,,,,-1.7163669,-2.2871258,-1.720599,-2.276956
-1.8591585,-2.4043373,-1.863517,-2.3941387,,,,-1.7291585,-2.2743373,-1.733517,-2.2641387
-1.8722739,-2.3911744,-1.8769777,-2.380687,,,,-1.7422739,-2.2611744,-1.7469777,-2.250687
-1.8856988,-2.3777453,-1.890332,-2.3672627,,,,-1.7556988,-2.2477453,-1.760332,-2.2372627
-1.8994016,-2.3640698,-1.9037263,-2.3537859,,,,-1.7694016,-2.2340698,-1.7737263,-2.2237859
-1.9133639,-2.350164,-1.9175547,-2.3400384,,,,-1.7833639,-2.220164,-1.7875547,-2.2100384
-1.9275341,-2.3359815,-1.9319135,-2.3257695,,,,-1.7975341,-2.2059815,-1.8019135,-2.1957695
-1.9418783,-2.321599,-1.9465687,-2.311079,,,,-1.8118783,-2.191599,-1.8165687,-2.181079
-1.9563779,-2.3070978,-1.9609392,-2.2966362,,,,-1.8263779,-2.1770978,-1.8309392,-2.1666362
-1.9710012,-2.2925173,-1.9752587,-2.2822772,,,,-1.8410012,-2.1625173,-1.8452587,-2.1522772
-1.9857218,-2.2778436,-1.989912,-2.2677237,,,,-1.8557218,-2.1478436,-1.859912,-2.1377237
-2.0004871,-2.2630614,-2.0048972,-2.2527884,,,,-1.8704871,-2.1330614,-1.8748972,-2.1227884
-2.0152684,-2.2482513,-2.0199293,-2.2377008,,,,-1.8852684,-2.1182513,-1.8899293,-2.1077008
-2.030039,-2.2334818,-2.0345095,-2.2230457,,,,-1.900039,-2.1034818,-1.9045095,-2.0930457
-2.0447757,-2.2188028,-2.0489738,-2.208614,,,,-1.9147757,-2.0888028,-1.9189738,-2.078614
-2.059439,-2.2041737,-2.0636183,-2.194066,,,,-1.929439,-2.0741737,-1.9336183,-2.064066
-2.0739832,-2.1896004,-2.0784401,-2.1792518,,,,-1.9439832,-2.0596004,-1.9484401,-2.0492518
-2.0883809,-2.1751787,-2.0930382,-2.1645533,,,,-1.9583809,-2.0451787,-1.9630382,-2.0345533
-2.1026061,-2.160955,-2.1069981,-2.1505367,,,,-1.9726061,-2.030955,-1.9769981,-2.0205367
-2.116642,-2.146997,-2.1207573,-2.1368898,,,,-1.986642,-2.016997,-1.9907573,-2.0068898
-2.1304396,-2.1332191,-2.1346153,-2.1231431,,,,-2.0004396,-2.0032191,-2.0046153,-1.9931431
-2.143955,-2.1196535,-2.148459,-2.1092356,,,,-2.013955,-1.9896535,-2.018459,-1.9792356
-2.1571764,-2.1064194,-2.1617314,-2.0958748,,,,-2.0271764,-1.9764194,-2.0317314,-1.9658748
