0.0323198,-0.03231233,0.069474846,-0.1002734
0.05913928,-0.054753214,0.03656705,-0.0398132
0.08594413,-0.0738317,0.025824443,-0.00816487
0.112200975,-0.100701675,0.08337228,-0.055113774
0.13438097,-0.13597456,0.17000014,-0.19151908
0.15972179,-0.15889947,0.19029458,-0.22136194
0.18575951,-0.18063325,0.15585043,-0.15456372
0.21103382,-0.19819795,0.15070422,-0.13070054
0.23532546,-0.2249557,0.21437924,-0.18812177
0.25557458,-0.2571245,0.29642487,-0.32134783
0.27850088,-0.2788627,0.30159608,-0.33225614
0.30201012,-0.29622543,0.26460522,-0.2607971
0.32469583,-0.31091717,0.26353183,-0.24132124
0.3451563,-0.33721578,0.33248442,-0.31396133
0.36341548,-0.36285648,0.40527192,-0.42380428
0.38204768,-0.38230094,0.3984759,-0.42441124
0.40165162,-0.39482155,0.36044437,-0.3583883
0.42021424,-0.40765256,0.36635852,-0.34552228
0.43578017,-0.43141693,0.43457347,-0.4260662
0.45039186,-0.44955653,0.48373345,-0.4978671
0.46479627,-0.46322036,0.45650712,-0.469453
0.4797374,-0.46882215,0.41779223,-0.4119163
0.49284163,-0.48067498,0.44683295,-0.423783
0.5018041,-0.5037792,0.52786696,-0.53204733
0.51200217,-0.5147288,0.5623986,-0.5797689
0.52163637,-0.5191204,0.50309205,-0.51525205
0.53052735,-0.520067,0.4637768,-0.46220905
0.5383295,-0.527007,0.4990178,-0.47815475
0.5411119,-0.5450063,0.5748889,-0.57849646
0.5457019,-0.548812,0.59342724,-0.6059208
0.5495767,-0.5465597,0.52505577,-0.53339434
0.55238235,-0.5412198,0.48143882,-0.48240164
0.5541601,-0.5434418,0.51883423,-0.49881434
0.5505331,-0.55610216,0.59170645,-0.592891
0.54897004,-0.5517501,0.5923159,-0.60229945
0.54703367,-0.5439364,0.51636785,-0.5239973
0.543714,-0.53299737,0.4723742,-0.4758469
0.5393847,-0.5304825,0.513309,-0.4935922
0.5295883,-0.5364097,0.5804506,-0.58026195
0.52179885,-0.5260807,0.55325836,-0.5660761
0.5142117,-0.51166123,0.47130314,-0.47993556
0.50536144,-0.4937287,0.42913553,-0.4346639
0.49480736,-0.4883467,0.47772405,-0.4600483
0.48005956,-0.48561156,0.5350486,-0.5287266
0.46631488,-0.47089434,0.49179128,-0.5021008
0.45319152,-0.4492032,0.4047249,-0.41861662
0.43920916,-0.42835256,0.36874554,-0.3744349
0.42262617,-0.42020312,0.42467362,-0.41136545
0.40413165,-0.40917474,0.47413945,-0.4590171
0.384923,-0.38951898,0.40196,-0.41510102
0.3676101,-0.3615272,0.30012167,-0.32207993
0.34927922,-0.33743495,0.2828442,-0.286788
0.32801017,-0.32881466,0.34851754,-0.32776153
0.30555972,-0.309445,0.36490917,-0.35028505
0.283731,-0.28332892,0.2683194,-0.28010938
0.26208988,-0.25452697,0.18839407,-0.21101327
0.2404741,-0.23105283,0.19930243,-0.19402862
0.2144869,-0.21935798,0.25747055,-0.2403309
0.19027972,-0.19438891,0.24761745,-0.23334776
0.16647902,-0.16375381,0.14109507,-0.15098765
0.14249629,-0.13214974,0.06473708,-0.08681696
0.11846384,-0.10902476,0.088374496,-0.07897437
0.09030279,-0.095023416,0.14143662,-0.12352471
0.0645487,-0.06580647,0.101679385,-0.09509086
0.03999843,-0.035070986,0.0005532205,-0.011280796
0.015138365,-0.0031476393,-0.059343085,0.042458553
-0.0100695975,0.018053608,-0.021584257,0.03767183
-0.03793856,0.036203817,0.026587356,-0.0011105204
-0.064568,0.063185506,-0.034448083,0.035306558
-0.08895382,0.095981486,-0.13818116,0.12186496
-0.11299593,0.12686685,-0.18432912,0.17257923
-0.13838527,0.14437504,-0.13112473,0.14860442
-0.16448233,0.16384172,-0.08712993,0.11477758
-0.1902326,0.19006732,-0.17704645,0.16785899
-0.21268943,0.22224817,-0.27841255,0.25700608
-0.23478854,0.24957371,-0.29219383,0.29205975
-0.25937203,0.26049787,-0.22653925,0.24713801
-0.28250527,0.28336996,-0.22536367,0.24163882
-0.3042066,0.30876023,-0.3156473,0.3075616
-0.32439467,0.33744556,-0.39805338,0.3794326
-0.34336174,0.35848582,-0.38394126,0.39494944
-0.36559263,0.36527902,-0.32188386,0.34093735
-0.38473985,0.38525778,-0.32938498,0.33856305
-0.4021625,0.4090838,-0.42368978,0.41599974
-0.4183774,0.4336663,-0.49262506,0.47945783
-0.43359563,0.44768116,-0.46362454,0.47800115
-0.4515533,0.45093903,-0.400672,0.41265446
-0.4658764,0.46747234,-0.41592973,0.417277
-0.4780998,0.48627195,-0.5057908,0.49940035
-0.48935992,0.50586647,-0.56347954,0.5557766
-0.49959677,0.51332,-0.5234112,0.54186255
-0.512585,0.51127243,-0.4577875,0.4615864
-0.52153075,0.5235398,-0.48723245,0.4763096
-0.5277791,0.5363179,-0.5645165,0.5595387
-0.5333127,0.54947114,-0.6007457,0.601358
-0.53832346,0.5488472,-0.548005,0.5659761
-0.54445237,0.54495686,-0.48492432,0.48490763
-0.54814047,0.5485451,-0.5185261,0.4991503
-0.54842615,0.55707836,-0.5895729,0.5826836
-0.5476051,0.5636165,-0.61167043,0.61878735
-0.5471852,0.5550592,-0.5497059,0.5629752
-0.5464739,0.5480771,-0.49384788,0.48715383
-0.544164,0.5452187,-0.5305969,0.5080111
-0.5380552,0.5491053,-0.5947922,0.589869
-0.5314324,0.5469923,-0.58612114,0.601952
-0.5261544,0.5280659,-0.50562906,0.51082903
-0.51880157,0.5188986,-0.46800497,0.450556
-0.509316,0.5131572,-0.5232394,0.5068083
-0.49805856,0.50905675,-0.5584025,0.55937546
-0.48540336,0.4978764,-0.51764196,0.53880274
-0.47591016,0.47368538,-0.43908772,0.42749804
-0.46201122,0.46054152,-0.4151346,0.38979444
-0.44661906,0.45072097,-0.4659729,0.45574275
-0.42995688,0.44202107,-0.4918816,0.4994712
-0.41269785,0.4238251,-0.44152564,0.46319884
-0.39824316,0.39559832,-0.36014554,0.34191918
-0.37936753,0.37871826,-0.33837906,0.3097054
-0.35914966,0.36338696,-0.38195917,0.3761404
-0.33808634,0.35018772,-0.3994466,0.41190347
-0.3167186,0.3272541,-0.34265107,0.36638284
-0.2984767,0.29549897,-0.25993666,0.23456244
-0.27585807,0.27580446,-0.2480841,0.21613914
-0.2516441,0.25615674,-0.2822861,0.28379303
-0.22731338,0.23926854,-0.2850025,0.3034162
-0.20332158,0.21149912,-0.21860659,0.23840788
-0.1813696,0.18010782,-0.13858321,0.112062365
-0.15680915,0.1557311,-0.13300638,0.09806302
-0.13029806,0.13531512,-0.16539505,0.16800256
-0.10369786,0.116214514,-0.16059196,0.18361963
-0.078541666,0.085172996,-0.0880338,0.10207925
-0.05413378,0.055017125,-0.01408204,-0.011079622
-0.028800806,0.028510816,-0.0138837565,-0.016552676
-0.0014983425,0.0076532937,-0.038853984,0.042763755
0.025469908,-0.014621733,-0.019260654,0.04212883
0.050163075,-0.047243092,0.054242834,-0.05460518
0.075440735,-0.074457504,0.10269758,-0.12518616
0.10180042,-0.0977308,0.08452794,-0.08984509
0.12840007,-0.116457745,0.06810256,-0.05194019
0.15420708,-0.14212625,0.120242395,-0.09221909
0.17600405,-0.17734665,0.20550276,-0.22292684
0.20094432,-0.2008798,0.23909858,-0.2673395
0.22581454,-0.2212098,0.20342654,-0.20707299
0.25035396,-0.23789251,0.18862766,-0.1723857
0.27402446,-0.26198506,0.24303745,-0.2146708
0.29315907,-0.2949027,0.32801083,-0.34578508
0.3152128,-0.31436187,0.34864077,-0.37574968
0.3374147,-0.33219692,0.3085069,-0.30893266
0.35858512,-0.3457495,0.29629436,-0.27978408
0.37867802,-0.36774868,0.35522935,-0.328305
0.39402232,-0.39642596,0.4358473,-0.4562595
0.41197067,-0.41276753,0.43731582,-0.4650108
0.43014872,-0.42498395,0.39200437,-0.38928732
0.44721723,-0.4333013,0.38186428,-0.36425593
0.4621128,-0.4535536,0.4458966,-0.4244837
0.47377604,-0.47493634,0.5183144,-0.53162414
0.48613653,-0.4875782,0.5085583,-0.5326236
0.49913642,-0.49285564,0.45709103,-0.4584696
0.51098704,-0.49745718,0.4464633,-0.43084708
0.5200401,-0.5141192,0.511192,-0.4958169
0.52702934,-0.5274687,0.5711338,-0.5795579
0.53340316,-0.5347298,0.54565823,-0.5651583
0.5409039,-0.5323736,0.48336026,-0.48623866
0.54666924,-0.5330434,0.48258024,-0.4679704
0.54926836,-0.54681027,0.55824417,-0.546559
0.5504483,-0.5534831,0.6095447,-0.6179532
0.55095947,-0.55243856,0.5467393,-0.5680365
0.55225605,-0.54454255,0.4875947,-0.49528804
0.55259866,-0.5406376,0.50916475,-0.49052423
0.5472063,-0.55273,0.5847323,-0.5806221
0.5434794,-0.5464642,0.5874599,-0.59430826
0.53936243,-0.53673494,0.5116841,-0.51939464
0.53406096,-0.523136,0.4589851,-0.4657984
0.5278865,-0.51802284,0.49523878,-0.47709227
0.51637304,-0.522712,0.56504494,-0.5585032
0.5064501,-0.51012236,0.5453499,-0.55320525
0.49694353,-0.4941438,0.45898828,-0.46884987
0.4860619,-0.47524032,0.41045588,-0.4190725
0.4740366,-0.46665284,0.4533928,-0.43570113
0.45714137,-0.4638243,0.51427555,-0.50654644
0.4418387,-0.4466623,0.47121662,-0.48027304
0.4271507,-0.42375097,0.37920657,-0.39320517
0.41157728,-0.40035802,0.3365335,-0.3455618
0.39378038,-0.39002612,0.39157292,-0.37680534
0.37334645,-0.37933898,0.44534904,-0.428082
0.35290766,-0.3578538,0.37747937,-0.38790262
0.3343685,-0.32850558,0.26728082,-0.28900793
0.31474477,-0.301956,0.23741037,-0.24712762
0.29297167,-0.29027498,0.30253875,-0.28038007
0.26896527,-0.27268794,0.33913442,-0.31855887
0.24512935,-0.24783519,0.24726173,-0.2604217
0.22312032,-0.2167245,0.15447842,-0.1779441
0.20080984,-0.1901628,0.1508041,-0.14883009
0.17443542,-0.17863472,0.21454677,-0.19438384
0.14935413,-0.15273245,0.20490324,-0.18978006
0.12490251,-0.12201358,0.10107252,-0.11022056
0.100457385,-0.089761145,0.022258209,-0.044795055
0.07602679,-0.066147044,0.044759165,-0.035933413
0.047779247,-0.051594876,0.10103975,-0.08012372
0.021714663,-0.022894105,0.06975431,-0.057840236
-0.003077434,0.008164802,-0.038186222,0.027903162
-0.028006963,0.04003884,-0.10223833,0.08457979
-0.052881263,0.06227146,-0.06925242,0.085232206
-0.0810625,0.07870456,-0.01886452,0.041436967
-0.10707334,0.10629265,-0.07724446,0.07841601
-0.1311101,0.13834731,-0.17904107,0.16392656
-0.15473925,0.16901195,-0.22690752,0.21506964
-0.17949931,0.18625067,-0.17440942,0.19183558
-0.20505156,0.20451607,-0.1276397,0.1548139
-0.23007052,0.2299904,-0.2114096,0.20343137
-0.25168028,0.26182076,-0.31707832,0.29610598
-0.27293247,0.28897423,-0.3362769,0.3338565
-0.2958874,0.2993801,-0.27177182,0.2950305
-0.31843543,0.31952336,-0.2586765,0.2751293
-0.339094,0.34435052,-0.35295233,0.3434062
-0.35817513,0.37088305,-0.42904836,0.4120372
-0.37581018,0.39050153,-0.41115844,0.42368487
-0.3968403,0.39624658,-0.350603,0.3664479
-0.41437268,0.41493198,-0.35932106,0.36633873
-0.4302029,0.43746474,-0.45302328,0.44543687
-0.4448507,0.46051136,-0.51889336,0.50726664
-0.45852694,0.4724397,-0.48702413,0.5021334
-0.4749805,0.4739319,-0.4259617,0.43329507
-0.48745668,0.48999503,-0.44667897,0.4437042
-0.49775088,0.50617105,-0.52915543,0.52351725
-0.50724053,0.522753,-0.57397604,0.5704906
-0.5158278,0.5276685,-0.53114134,0.5500137
-0.5262871,0.52608526,-0.46752328,0.47210756
-0.53376365,0.5349475,-0.500062,0.485627
-0.53800964,0.5468037,-0.5762951,0.57026637
-0.5414516,0.5575567,-0.6075974,0.61047757
-0.5446955,0.5541735,-0.5513986,0.5676559
-0.5484491,0.5495891,-0.49028674,0.48789194
-0.5502348,0.5506269,-0.5245604,0.5034042
-0.54849315,0.5572553,-0.5909405,0.58432883
-0.54572016,0.5604493,-0.60177743,0.6114212
-0.5438042,0.54898196,-0.533338,0.5399148
-0.54066074,0.54056156,-0.47602183,0.46331844
-0.5363335,0.53686494,-0.5306597,0.50306195
-0.5281881,0.53819233,-0.5857725,0.58109534
-0.51921195,0.53346,-0.56391716,0.5843537
-0.5129022,0.51163757,-0.48126227,0.47931278
-0.50304735,0.5019742,-0.45336708,0.43198675
-0.49146587,0.4950487,-0.50624007,0.49175715
-0.47821194,0.4899022,-0.5401922,0.54353106
-0.46386293,0.4765951,-0.49727252,0.5200482
-0.4526898,0.45040542,-0.41709524,0.40586385
-0.43709368,0.43576887,-0.39202115,0.36582857
-0.42005378,0.42401507,-0.43945354,0.42985737
-0.40178522,0.4137332,-0.46342173,0.47226107
-0.3830437,0.39400804,-0.41183916,0.43398455
-0.36713725,0.36448663,-0.32971296,0.31043687
-0.34685066,0.346275,-0.30679742,0.27731556
-0.32530078,0.3294748,-0.3482973,0.34302327
-0.302995,0.31498912,-0.363951,0.37741894
-0.28045666,0.2909874,-0.30639386,0.33077672
-0.26117194,0.25822842,-0.22290204,0.19667661
-0.23755006,0.23744327,-0.21029705,0.1777284
-0.21240711,0.21689731,-0.2433242,0.24555843
-0.18723765,0.19921553,-0.24476448,0.26407537
-0.16254917,0.17067726,-0.17766571,0.19745935
-0.13990845,0.13883291,-0.097682804,0.07098143
-0.1148045,0.11381705,-0.09172383,0.05702478
-0.08783222,0.09309562,-0.123203024,0.12596221
-0.060864523,0.073435634,-0.11738706,0.14102021
-0.035505347,0.04201971,-0.04444242,0.057940602
